commits,complexity,file,score
128,15807,"docs/reference/search/suggesters/phrase-suggest.asciidoc",1.3
44,4996,"docs/reference/search/suggesters/term-suggest.asciidoc",0.1
89,8409,"docs/reference/search/validate.asciidoc",0.5
19,1870,"docs/reference/searchable-snapshots/apis/clear-cache.asciidoc",0.0
41,3308,"docs/reference/searchable-snapshots/apis/mount-snapshot.asciidoc",0.1
5,3551,"docs/reference/searchable-snapshots/apis/node-cache-stats.asciidoc",0.0
18,541,"docs/reference/searchable-snapshots/apis/searchable-snapshots-apis.asciidoc",0.0
55,11690,"docs/reference/searchable-snapshots/index.asciidoc",0.4
71,7889,"docs/reference/settings/audit-settings.asciidoc",0.4
18,2719,"docs/reference/settings/ccr-settings.asciidoc",0.0
9,7748,"docs/reference/settings/common-defs.asciidoc",0.0
55,3292,"docs/reference/settings/ilm-settings.asciidoc",0.1
18,534,"docs/reference/settings/license-settings.asciidoc",0.0
95,12161,"docs/reference/settings/ml-settings.asciidoc",0.7
118,11021,"docs/reference/settings/monitoring-settings.asciidoc",0.8
138,15389,"docs/reference/settings/notification-settings.asciidoc",1.4
12,9226,"docs/reference/settings/security-hash-settings.asciidoc",0.1
183,82905,"docs/reference/settings/security-settings.asciidoc",9.6
15,1388,"docs/reference/settings/slm-settings.asciidoc",0.0
62,7362,"docs/reference/settings/ssl-settings.asciidoc",0.0
28,1515,"docs/reference/settings/transform-settings.asciidoc",0.0
189,3009,"docs/reference/setup.asciidoc",0.4
15,9416,"docs/reference/setup/add-nodes.asciidoc",0.0
11,6027,"docs/reference/setup/advanced-configuration.asciidoc",0.0
47,3129,"docs/reference/setup/bootstrap-checks-xes.asciidoc",0.1
130,13422,"docs/reference/setup/bootstrap-checks.asciidoc",1.1
182,5245,"docs/reference/setup/configuration.asciidoc",0.6
62,1377,"docs/reference/setup/important-settings.asciidoc",0.1
9,555,"docs/reference/setup/important-settings/cluster-name.asciidoc",0.0
51,3721,"docs/reference/setup/important-settings/discovery-settings.asciidoc",0.1
14,618,"docs/reference/setup/important-settings/error-file.asciidoc",0.0
10,1216,"docs/reference/setup/important-settings/es-tmpdir.asciidoc",0.0
12,2080,"docs/reference/setup/important-settings/gc-logging.asciidoc",0.0
18,861,"docs/reference/setup/important-settings/heap-dump-path.asciidoc",0.0
34,475,"docs/reference/setup/important-settings/heap-size.asciidoc",0.0
19,891,"docs/reference/setup/important-settings/network-host.asciidoc",0.0
17,458,"docs/reference/setup/important-settings/node-name.asciidoc",0.0
22,1010,"docs/reference/setup/important-settings/path-settings.asciidoc",0.0
7,361,"docs/reference/setup/important-settings/snapshot.asciidoc",0.0
92,2465,"docs/reference/setup/install.asciidoc",0.1
13,1853,"docs/reference/setup/install/brew.asciidoc",0.0
23,1927,"docs/reference/setup/install/check-running.asciidoc",0.0
151,7269,"docs/reference/setup/install/deb.asciidoc",0.7
224,17562,"docs/reference/setup/install/docker.asciidoc",2.5
10,756,"docs/reference/setup/install/etc-elasticsearch.asciidoc",0.0
12,133,"docs/reference/setup/install/license.asciidoc",0.0
3,686,"docs/reference/setup/install/msi-windows-start.asciidoc",0.0
7,364,"docs/reference/setup/install/next-steps.asciidoc",0.0
149,6710,"docs/reference/setup/install/rpm.asciidoc",0.6
6,191,"docs/reference/setup/install/skip-set-kernel-parameters.asciidoc",0.0
21,735,"docs/reference/setup/install/sysconfig-file.asciidoc",0.0
6,2513,"docs/reference/setup/install/systemd.asciidoc",0.0
5,857,"docs/reference/setup/install/targz-daemon.asciidoc",0.0
4,759,"docs/reference/setup/install/targz-start.asciidoc",0.0
19,5536,"docs/reference/setup/install/targz.asciidoc",0.1
128,18677,"docs/reference/setup/install/windows.asciidoc",1.5
11,1217,"docs/reference/setup/install/xpack-indices.asciidoc",0.0
5,509,"docs/reference/setup/install/zip-windows-start.asciidoc",0.0
66,11373,"docs/reference/setup/install/zip-windows.asciidoc",0.5
66,12297,"docs/reference/setup/logging-config.asciidoc",0.5
27,7212,"docs/reference/setup/restart-cluster.asciidoc",0.1
106,2818,"docs/reference/setup/secure-settings.asciidoc",0.2
19,1571,"docs/reference/setup/starting.asciidoc",0.0
27,2607,"docs/reference/setup/stopping.asciidoc",0.0
21,1781,"docs/reference/setup/sysconfig.asciidoc",0.0
42,3390,"docs/reference/setup/sysconfig/configuring.asciidoc",0.1
15,1201,"docs/reference/setup/sysconfig/dns-cache.asciidoc",0.0
9,1534,"docs/reference/setup/sysconfig/executable-jna-tmpdir.asciidoc",0.0
19,1346,"docs/reference/setup/sysconfig/file-descriptors.asciidoc",0.0
36,4203,"docs/reference/setup/sysconfig/swap.asciidoc",0.1
9,3015,"docs/reference/setup/sysconfig/tcpretries.asciidoc",0.0
12,656,"docs/reference/setup/sysconfig/threads.asciidoc",0.0
16,714,"docs/reference/setup/sysconfig/virtual-memory.asciidoc",0.0
13,1307,"docs/reference/slm/apis/slm-api.asciidoc",0.0
6,1729,"docs/reference/slm/apis/slm-delete.asciidoc",0.0
6,1109,"docs/reference/slm/apis/slm-execute-retention.asciidoc",0.0
9,2106,"docs/reference/slm/apis/slm-execute.asciidoc",0.0
10,1424,"docs/reference/slm/apis/slm-get-status.asciidoc",0.0
10,3671,"docs/reference/slm/apis/slm-get.asciidoc",0.0
40,4743,"docs/reference/slm/apis/slm-put.asciidoc",0.1
10,1233,"docs/reference/slm/apis/slm-start.asciidoc",0.0
6,1650,"docs/reference/slm/apis/slm-stats.asciidoc",0.0
15,1442,"docs/reference/slm/apis/slm-stop.asciidoc",0.0
24,9808,"docs/reference/slm/getting-started-slm.asciidoc",0.1
14,881,"docs/reference/slm/index.asciidoc",0.0
21,3491,"docs/reference/slm/slm-retention.asciidoc",0.0
9,1831,"docs/reference/slm/slm-security.asciidoc",0.0
13,2815,"docs/reference/snapshot-restore/apis/clean-up-repo-api.asciidoc",0.0
6,1650,"docs/reference/snapshot-restore/apis/clone-snapshot-api.asciidoc",0.0
26,8315,"docs/reference/snapshot-restore/apis/create-snapshot-api.asciidoc",0.1
8,1650,"docs/reference/snapshot-restore/apis/delete-repo-api.asciidoc",0.0
7,2310,"docs/reference/snapshot-restore/apis/delete-snapshot-api.asciidoc",0.0
22,3453,"docs/reference/snapshot-restore/apis/get-repo-api.asciidoc",0.0
18,8293,"docs/reference/snapshot-restore/apis/get-snapshot-api.asciidoc",0.1
24,10750,"docs/reference/snapshot-restore/apis/get-snapshot-status-api.asciidoc",0.2
52,9004,"docs/reference/snapshot-restore/apis/put-repo-api.asciidoc",0.3
14,18807,"docs/reference/snapshot-restore/apis/repo-analysis-api.asciidoc",0.2
34,8522,"docs/reference/snapshot-restore/apis/restore-snapshot-api.asciidoc",0.2
53,1390,"docs/reference/snapshot-restore/apis/snapshot-restore-apis.asciidoc",0.0
15,2554,"docs/reference/snapshot-restore/apis/verify-repo-api.asciidoc",0.0
4,1321,"docs/reference/snapshot-restore/delete-snapshot.asciidoc",0.0
49,6083,"docs/reference/snapshot-restore/index.asciidoc",0.2
17,7551,"docs/reference/snapshot-restore/monitor-snapshot-restore.asciidoc",0.1
66,12370,"docs/reference/snapshot-restore/register-repository.asciidoc",0.5
34,8314,"docs/reference/snapshot-restore/restore-snapshot.asciidoc",0.2
49,7885,"docs/reference/snapshot-restore/take-snapshot.asciidoc",0.2
25,4295,"docs/reference/sql/appendix/syntax-reserved.asciidoc",0.0
33,4687,"docs/reference/sql/concepts.asciidoc",0.0
13,2838,"docs/reference/sql/endpoints/cli.asciidoc",0.0
29,2206,"docs/reference/sql/endpoints/client-apps/dbeaver.asciidoc",0.0
31,1727,"docs/reference/sql/endpoints/client-apps/dbvis.asciidoc",0.0
20,2309,"docs/reference/sql/endpoints/client-apps/excel.asciidoc",0.0
25,1901,"docs/reference/sql/endpoints/client-apps/index.asciidoc",0.0
22,3333,"docs/reference/sql/endpoints/client-apps/microstrat.asciidoc",0.0
22,1968,"docs/reference/sql/endpoints/client-apps/powerbi.asciidoc",0.0
20,1685,"docs/reference/sql/endpoints/client-apps/ps1.asciidoc",0.0
20,2326,"docs/reference/sql/endpoints/client-apps/qlik.asciidoc",0.0
36,1975,"docs/reference/sql/endpoints/client-apps/squirrel.asciidoc",0.0
29,1781,"docs/reference/sql/endpoints/client-apps/workbench.asciidoc",0.0
5,167,"docs/reference/sql/endpoints/index.asciidoc",0.0
104,7372,"docs/reference/sql/endpoints/jdbc.asciidoc",0.5
16,660,"docs/reference/sql/endpoints/odbc.asciidoc",0.0
28,20917,"docs/reference/sql/endpoints/odbc/configuration.asciidoc",0.4
16,8546,"docs/reference/sql/endpoints/odbc/installation.asciidoc",0.1
86,21382,"docs/reference/sql/endpoints/rest.asciidoc",1.2
38,1344,"docs/reference/sql/endpoints/translate.asciidoc",0.0
3,1393,"docs/reference/sql/endpoints/version-compat.asciidoc",0.0
55,21774,"docs/reference/sql/functions/aggs.asciidoc",0.8
55,9201,"docs/reference/sql/functions/conditional.asciidoc",0.0
108,41208,"docs/reference/sql/functions/date-time.asciidoc",2.8
18,4861,"docs/reference/sql/functions/geo.asciidoc",0.0
47,4239,"docs/reference/sql/functions/grouping.asciidoc",0.1
61,5768,"docs/reference/sql/functions/index.asciidoc",0.2
29,4654,"docs/reference/sql/functions/like-rlike.asciidoc",0.0
51,17817,"docs/reference/sql/functions/math.asciidoc",0.6
34,4638,"docs/reference/sql/functions/operators.asciidoc",0.0
41,5578,"docs/reference/sql/functions/search.asciidoc",0.0
39,13598,"docs/reference/sql/functions/string.asciidoc",0.3
35,1320,"docs/reference/sql/functions/system.asciidoc",0.0
40,1987,"docs/reference/sql/functions/type-conversion.asciidoc",0.0
21,2256,"docs/reference/sql/getting-started.asciidoc",0.0
42,2037,"docs/reference/sql/index.asciidoc",0.1
60,5018,"docs/reference/sql/language/data-types.asciidoc",0.0
19,421,"docs/reference/sql/language/index.asciidoc",0.0
11,3641,"docs/reference/sql/language/indices.asciidoc",0.0
16,608,"docs/reference/sql/language/syntax/commands/describe-table.asciidoc",0.0
6,603,"docs/reference/sql/language/syntax/commands/index.asciidoc",0.0
41,16048,"docs/reference/sql/language/syntax/commands/select.asciidoc",0.0
16,533,"docs/reference/sql/language/syntax/commands/show-columns.asciidoc",0.0
16,1014,"docs/reference/sql/language/syntax/commands/show-functions.asciidoc",0.0
20,1334,"docs/reference/sql/language/syntax/commands/show-tables.asciidoc",0.0
32,7663,"docs/reference/sql/language/syntax/lexic/index.asciidoc",0.0
74,10498,"docs/reference/sql/limitations.asciidoc",0.5
19,1240,"docs/reference/sql/overview.asciidoc",0.0
38,2855,"docs/reference/sql/security.asciidoc",0.0
3,894,"docs/reference/tab-widgets/api-call-widget.asciidoc",0.0
3,1138,"docs/reference/tab-widgets/api-call.asciidoc",0.0
4,4524,"docs/reference/tab-widgets/code.asciidoc",0.0
4,873,"docs/reference/tab-widgets/customize-data-log-path-widget.asciidoc",0.0
4,392,"docs/reference/tab-widgets/customize-data-log-path.asciidoc",0.0
9,833,"docs/reference/tab-widgets/data-tiers-widget.asciidoc",0.0
17,1366,"docs/reference/tab-widgets/data-tiers.asciidoc",0.0
3,824,"docs/reference/tab-widgets/ilm-widget.asciidoc",0.0
3,1708,"docs/reference/tab-widgets/ilm.asciidoc",0.0
4,869,"docs/reference/tab-widgets/jvm-memory-pressure-widget.asciidoc",0.0
4,837,"docs/reference/tab-widgets/jvm-memory-pressure.asciidoc",0.0
8,2948,"docs/reference/tab-widgets/logging-widget.asciidoc",0.0
8,1542,"docs/reference/tab-widgets/logging.asciidoc",0.0
3,916,"docs/reference/tab-widgets/quick-start-cleanup-widget.asciidoc",0.0
7,426,"docs/reference/tab-widgets/quick-start-cleanup.asciidoc",0.0
3,909,"docs/reference/tab-widgets/quick-start-install-widget.asciidoc",0.0
11,1302,"docs/reference/tab-widgets/quick-start-install.asciidoc",0.0
4,805,"docs/reference/tab-widgets/register-fs-repo-widget.asciidoc",0.0
8,2347,"docs/reference/tab-widgets/register-fs-repo.asciidoc",0.0
3,874,"docs/reference/tab-widgets/snapshot-repo-widget.asciidoc",0.0
3,818,"docs/reference/tab-widgets/snapshot-repo.asciidoc",0.0
6,53426,"docs/reference/text-structure/apis/find-structure.asciidoc",0.2
25,552,"docs/reference/transform/api-quickref.asciidoc",0.0
39,1334,"docs/reference/transform/apis/delete-transform.asciidoc",0.0
65,9176,"docs/reference/transform/apis/get-transform-stats.asciidoc",0.4
43,4112,"docs/reference/transform/apis/get-transform.asciidoc",0.1
16,510,"docs/reference/transform/apis/index.asciidoc",0.0
56,7502,"docs/reference/transform/apis/preview-transform.asciidoc",0.3
90,9062,"docs/reference/transform/apis/put-transform.asciidoc",0.5
35,2277,"docs/reference/transform/apis/start-transform.asciidoc",0.1
45,2942,"docs/reference/transform/apis/stop-transform.asciidoc",0.1
4,256,"docs/reference/transform/apis/transform-apis.asciidoc",0.0
61,7441,"docs/reference/transform/apis/update-transform.asciidoc",0.3
27,4676,"docs/reference/transform/checkpoints.asciidoc",0.1
39,9517,"docs/reference/transform/ecommerce-tutorial.asciidoc",0.2
27,20768,"docs/reference/transform/examples.asciidoc",0.4
39,558,"docs/reference/transform/index.asciidoc",0.0
75,13208,"docs/reference/transform/limitations.asciidoc",0.6
65,5760,"docs/reference/transform/overview.asciidoc",0.2
54,21702,"docs/reference/transform/painless-examples.asciidoc",0.7
13,1472,"docs/reference/transform/setup.asciidoc",0.0
6,9264,"docs/reference/transform/transforms-at-scale.asciidoc",0.0
6,822,"docs/reference/transform/transforms.asciidoc",0.0
31,1452,"docs/reference/transform/troubleshooting.asciidoc",0.0
9,3070,"docs/reference/transform/usage.asciidoc",0.0
80,3354,"docs/reference/upgrade.asciidoc",0.2
21,1665,"docs/reference/upgrade/close-ml.asciidoc",0.0
83,4446,"docs/reference/upgrade/cluster_restart.asciidoc",0.0
23,734,"docs/reference/upgrade/disable-shard-alloc.asciidoc",0.0
9,518,"docs/reference/upgrade/open-ml.asciidoc",0.0
11,1157,"docs/reference/upgrade/preparing_to_upgrade.asciidoc",0.0
57,7433,"docs/reference/upgrade/reindex_upgrade.asciidoc",0.3
11,413,"docs/reference/upgrade/remove-xpack.asciidoc",0.0
160,8566,"docs/reference/upgrade/rolling_upgrade.asciidoc",0.9
14,769,"docs/reference/upgrade/set-paths-tip.asciidoc",0.0
3,568,"docs/reference/upgrade/shut-down-node.asciidoc",0.0
16,1302,"docs/reference/upgrade/upgrade-node.asciidoc",0.0
19,7079,"docs/reference/vectors/vector-functions.asciidoc",0.1
79,49335,"docs/resiliency/index.asciidoc",2.5
4,41,"docs/src/test/cluster/config/analysis/stemmer_override.txt",0.0
6,1015,"docs/src/test/cluster/config/analysis/synonym.txt",0.0
86,14973,"docs/src/test/java/org/elasticsearch/smoketest/DocsClientYamlTestSuiteIT.java",0.8
67,876,"gradle.properties",0.0
47,59203,"gradle/wrapper/gradle-wrapper.jar",0.0
129,289,"gradle/wrapper/gradle-wrapper.properties",0.0
39,2763,"gradlew.bat",0.0
19,1286,"libs/build.gradle",0.0
33,835,"libs/cli/build.gradle",0.0
9,5885,"libs/cli/src/main/java/org/elasticsearch/cli/Command.java",0.0
3,1551,"libs/cli/src/main/java/org/elasticsearch/cli/ExitCodes.java",0.0
5,3116,"libs/cli/src/main/java/org/elasticsearch/cli/MultiCommand.java",0.0
3,838,"libs/cli/src/main/java/org/elasticsearch/cli/SuppressForbidden.java",0.0
11,9880,"libs/cli/src/main/java/org/elasticsearch/cli/Terminal.java",0.1
5,1451,"libs/cli/src/main/java/org/elasticsearch/cli/UserException.java",0.0
56,1725,"libs/core/build.gradle",0.1
16,13283,"libs/core/src/main/java/org/elasticsearch/bootstrap/JarHell.java",0.1
8,4303,"libs/core/src/main/java/org/elasticsearch/bootstrap/JavaVersion.java",0.0
3,2537,"libs/core/src/main/java/org/elasticsearch/bootstrap/JdkJarHellCheck.java",0.0
5,7307,"libs/core/src/main/java/org/elasticsearch/common/Booleans.java",0.0
3,5194,"libs/core/src/main/java/org/elasticsearch/common/CharArrays.java",0.0
5,627,"libs/core/src/main/java/org/elasticsearch/common/CheckedConsumer.java",0.0
3,626,"libs/core/src/main/java/org/elasticsearch/common/CheckedFunction.java",0.0
3,581,"libs/core/src/main/java/org/elasticsearch/common/CheckedRunnable.java",0.0
3,2232,"libs/core/src/main/java/org/elasticsearch/common/Glob.java",0.0
5,806,"libs/core/src/main/java/org/elasticsearch/common/MemoizedSupplier.java",0.0
5,1076,"libs/core/src/main/java/org/elasticsearch/common/Nullable.java",0.0
3,1637,"libs/core/src/main/java/org/elasticsearch/common/RestApiVersion.java",0.0
3,840,"libs/core/src/main/java/org/elasticsearch/common/SuppressForbidden.java",0.0
5,1468,"libs/core/src/main/java/org/elasticsearch/common/collect/Tuple.java",0.0
6,1806,"libs/core/src/main/java/org/elasticsearch/common/concurrent/CompletableContext.java",0.0
3,3176,"libs/core/src/main/java/org/elasticsearch/common/io/PathUtils.java",0.0
18,14403,"libs/core/src/main/java/org/elasticsearch/common/unit/TimeValue.java",0.2
7,714,"libs/core/src/main/java/org/elasticsearch/common/util/ESSloppyMath.java",0.0
4,8449,"libs/core/src/main/java/org/elasticsearch/common/util/FastMath.java",0.0
10,2591,"libs/core/src/main/java/org/elasticsearch/common/util/concurrent/AbstractRefCounted.java",0.0
6,1944,"libs/core/src/main/java/org/elasticsearch/common/util/concurrent/RefCounted.java",0.0
26,13890,"libs/core/src/main/java/org/elasticsearch/core/internal/io/IOUtils.java",0.2
6,2661,"libs/core/src/main/java/org/elasticsearch/core/internal/io/Streams.java",0.0
11,4284,"libs/core/src/main/java/org/elasticsearch/core/internal/net/NetUtils.java",0.0
6,12730,"libs/core/src/test/java/org/elasticsearch/bootstrap/JarHellTests.java",0.0
18,3860,"libs/core/src/test/java/org/elasticsearch/common/CharArraysTests.java",0.0
3,1232,"libs/core/src/test/java/org/elasticsearch/common/collect/TupleTests.java",0.0
9,13879,"libs/core/src/test/java/org/elasticsearch/common/unit/TimeValueTests.java",0.1
7,1746,"libs/core/src/test/java/org/elasticsearch/common/util/ESSloppyMathTests.java",0.0
3,4286,"libs/core/src/test/java/org/elasticsearch/common/util/concurrent/RefCountedTests.java",0.0
11,11872,"libs/core/src/test/java/org/elasticsearch/core/internal/io/IOUtilsTests.java",0.1
3,1177,"libs/core/src/test/java/org/elasticsearch/core/internal/io/StreamsTests.java",0.0
10,1070,"libs/core/src/test/java/org/elasticsearch/core/internal/net/NetUtilsTests.java",0.0
20,849,"libs/dissect/build.gradle",0.0
5,1483,"libs/dissect/src/main/java/org/elasticsearch/dissect/DissectException.java",0.0
11,6454,"libs/dissect/src/main/java/org/elasticsearch/dissect/DissectKey.java",0.0
5,6158,"libs/dissect/src/main/java/org/elasticsearch/dissect/DissectMatch.java",0.0
17,15983,"libs/dissect/src/main/java/org/elasticsearch/dissect/DissectParser.java",0.2
7,7814,"libs/dissect/src/test/java/org/elasticsearch/dissect/DissectKeyTests.java",0.0
5,3934,"libs/dissect/src/test/java/org/elasticsearch/dissect/DissectMatchTests.java",0.0
23,23828,"libs/dissect/src/test/java/org/elasticsearch/dissect/DissectParserTests.java",0.3
